Time,Z19_B,Z19_D,H20_B,H20_D
2019-10-02 06:30:00+00:00,8218.9529,,8289.8118,
2019-10-02 06:31:00+00:00,8208.8327,,8281.5735,
2019-10-02 06:32:00+00:00,8205.4648,,0.0,
2019-10-02 06:33:00+00:00,8205.0,,8278.831,
2019-10-02 06:34:00+00:00,8208.1589,,8280.8877,
2019-10-02 06:35:00+00:00,8212.2033,,8283.6315,
2019-10-02 06:36:00+00:00,8210.0,,8282.5,
2019-10-02 06:37:00+00:00,8210.0,,8289.1247,
2019-10-02 06:38:00+00:00,8220.9799,,8296.6896,
2019-10-02 06:39:00+00:00,8223.008,,8297.378,
2019-10-02 06:40:00+00:00,8218.9529,,8286.3772,
2019-10-02 06:41:00+00:00,8217.6021,,8288.4376,
2019-10-02 06:42:00+00:00,8213.5524,,8290.5,
2019-10-02 06:43:00+00:00,8216.9269,,8295.3131,
2019-10-02 06:44:00+00:00,8223.008,,0.0,
2019-10-02 06:45:00+00:00,8220.9799,,8293.9371,
2019-10-02 06:46:00+00:00,8218.9529,,8298.7552,
2019-10-02 06:47:00+00:00,8229.0,,8301.0,
2019-10-02 06:48:00+00:00,8229.0,,8298.7552,
2019-10-02 06:49:00+00:00,0.0,,8296.6896,
2019-10-02 06:50:00+00:00,8228.5,,8296.5,
2019-10-02 06:51:00+00:00,8231.1301,,8298.0666,
2019-10-02 06:52:00+00:00,8237.2323,,8308.4081,
2019-10-02 06:53:00+00:00,8232.4854,,8309.0985,
2019-10-02 06:54:00+00:00,8230.5,,8302.0,
2019-10-02 06:55:00+00:00,8231.0,,8302.8894,
2019-10-02 06:56:00+00:00,8231.8077,,0.0,
2019-10-02 06:57:00+00:00,8232.0,,8302.0,
2019-10-02 06:58:00+00:00,0.0,,8302.0,
2019-10-02 06:59:00+00:00,8232.0,,0.0,
2019-10-02 07:00:00+00:00,8235.8755,,8302.8894,
2019-10-02 07:01:00+00:00,8239.2684,,8307.0,
2019-10-02 07:02:00+00:00,8250.8251,,8322.237,
2019-10-02 07:03:00+00:00,8250.8251,,8320.8521,
2019-10-02 07:04:00+00:00,8246.7425,,8320.1597,
2019-10-02 07:05:00+00:00,8244.0231,,8320.0,
2019-10-02 07:06:00+00:00,8246.0625,,8319.4676,
2019-10-02 07:07:00+00:00,8247.4227,,0.0,
2019-10-02 07:08:00+00:00,8247.4227,,0.0,
2019-10-02 07:09:00+00:00,8249.4638,,8328.4751,
2019-10-02 07:10:00+00:00,8254.5,,8328.4751,
2019-10-02 07:11:00+00:00,8254.9117,,8328.4751,
2019-10-02 07:12:00+00:00,8261.0492,,8336.112,
2019-10-02 07:13:00+00:00,8262.0,,8335.4172,
2019-10-02 07:14:00+00:00,8262.0,,0.0,
2019-10-02 07:15:00+00:00,8261.7317,,8332.6389,
2019-10-02 07:16:00+00:00,8263.097,,8335.4172,
2019-10-02 07:17:00+00:00,8265.0,,8338.0,
2019-10-02 07:18:00+00:00,8263.097,,8336.112,
2019-10-02 07:19:00+00:00,8254.9117,,8328.4751,
2019-10-02 07:20:00+00:00,8251.5059,,8326.3947,
2019-10-02 07:21:00+00:00,8248.1029,,8323.6224,
2019-10-02 07:22:00+00:00,8246.0625,,8322.237,
2019-10-02 07:23:00+00:00,8246.0625,,0.0,
2019-10-02 07:24:00+00:00,8244.7028,,8320.8521,
2019-10-02 07:25:00+00:00,8245.3826,,8320.8521,
2019-10-02 07:26:00+00:00,8247.0,,8320.0,
2019-10-02 07:27:00+00:00,8245.3826,,8318.0835,
2019-10-02 07:28:00+00:00,8243.5,,8316.0,
2019-10-02 07:29:00+00:00,8241.3054,,0.0,
2019-10-02 07:30:00+00:00,8244.0,,8318.7755,
2019-10-02 07:31:00+00:00,0.0,,0.0,
2019-10-02 07:32:00+00:00,8244.0231,,8318.0,
2019-10-02 07:33:00+00:00,8244.0231,,8318.0835,
2019-10-02 07:34:00+00:00,8244.0,,8318.0835,
2019-10-02 07:35:00+00:00,8246.7425,,8321.5445,
2019-10-02 07:36:00+00:00,8253.549,,8324.3153,
2019-10-02 07:37:00+00:00,8253.5,,8324.5,
2019-10-02 07:38:00+00:00,0.0,,0.0,
2019-10-02 07:39:00+00:00,8253.5,,8323.6224,
2019-10-02 07:40:00+00:00,8251.5059,,8317.3917,
2019-10-02 07:41:00+00:00,8242.664,,8311.860999999999,
2019-10-02 07:42:00+00:00,8241.5,,8311.0,
2019-10-02 07:43:00+00:00,0.0,,8311.0,
2019-10-02 07:44:00+00:00,8241.3054,,8311.0,
2019-10-02 07:45:00+00:00,8238.5896,,8311.0,
2019-10-02 07:46:00+00:00,8237.2323,,8311.0,
2019-10-02 07:47:00+00:00,0.0,,0.0,
2019-10-02 07:48:00+00:00,0.0,,8311.0,
2019-10-02 07:49:00+00:00,8239.2684,,8311.860999999999,
2019-10-02 07:50:00+00:00,8242.664,,8314.6254,
2019-10-02 07:51:00+00:00,8239.5,,8313.5,
2019-10-02 07:52:00+00:00,8239.2684,,8311.860999999999,
2019-10-02 07:53:00+00:00,8235.1972,,8309.7889,
2019-10-02 07:54:00+00:00,8233.0,,8306.5,
2019-10-02 07:55:00+00:00,0.0,,8306.3377,
2019-10-02 07:56:00+00:00,8233.8411,,8307.0277,
2019-10-02 07:57:00+00:00,8233.8411,,8307.7179,
2019-10-02 07:58:00+00:00,8231.1301,,8305.6478,
2019-10-02 07:59:00+00:00,0.0,,0.0,
2019-10-02 08:00:00+00:00,8230.4527,,8304.2684,
2019-10-02 08:01:00+00:00,8230.0,,8301.0,
2019-10-02 08:02:00+00:00,8230.0,,8301.0,
2019-10-02 08:03:00+00:00,0.0,,8300.0,
2019-10-02 08:04:00+00:00,8230.0,,8301.0,
2019-10-02 08:05:00+00:00,8230.4527,,8307.0277,
2019-10-02 08:06:00+00:00,8235.8755,,8311.860999999999,
2019-10-02 08:07:00+00:00,8245.5,,8316.0083,
2019-10-02 08:08:00+00:00,0.0,,8316.6999,
2019-10-02 08:09:00+00:00,8245.5,,8319.5,
2019-10-02 08:10:00+00:00,8245.5,,8320.8521,
2019-10-02 08:11:00+00:00,8256.9565,,8333.3333,
2019-10-02 08:12:00+00:00,8255.5932,,8332.6389,
2019-10-02 08:13:00+00:00,8254.2303,,8330.5565,
2019-10-02 08:14:00+00:00,8254.2303,,8330.0,
2019-10-02 08:15:00+00:00,8252.1868,,8329.0,
2019-10-02 08:16:00+00:00,8250.0,,8328.0,
2019-10-02 08:17:00+00:00,8250.8251,,8328.5,
2019-10-02 08:18:00+00:00,8258.3203,,8331.9447,
2019-10-02 08:19:00+00:00,8265.8291,,8334.0278,
2019-10-02 08:20:00+00:00,8267.8793,,8338.8926,
2019-10-02 08:21:00+00:00,8271.9828,,8341.675,
2019-10-02 08:22:00+00:00,8280.202,,8346.5,
2019-10-02 08:23:00+00:00,8279.5165,,8346.5487,
2019-10-02 08:24:00+00:00,8279.0,,8347.2454,
2019-10-02 08:25:00+00:00,0.0,,8348.5,
2019-10-02 08:26:00+00:00,8279.0,,8348.5,
2019-10-02 08:27:00+00:00,8278.831,,8347.9422,
2019-10-02 08:28:00+00:00,8271.5,,8345.0,
2019-10-02 08:29:00+00:00,0.0,,8345.8521,
2019-10-02 08:30:00+00:00,8271.5,,8344.0,
2019-10-02 08:31:00+00:00,8274.0361,,8347.9422,
2019-10-02 08:32:00+00:00,8279.5165,,8357.71,
2019-10-02 08:33:00+00:00,8284.3178,,8356.3132,
2019-10-02 08:34:00+00:00,8291.874,,8358.4086,
2019-10-02 08:35:00+00:00,8291.874,,8359.8061,
2019-10-02 08:36:00+00:00,8290.0,,8358.5,
2019-10-02 08:37:00+00:00,8291.874,,8361.9032,
2019-10-02 08:38:00+00:00,8301.5109,,8373.8067,
2019-10-02 08:39:00+00:00,8305.6478,,8373.8067,
2019-10-02 08:40:00+00:00,8309.0985,,8377.3142,
2019-10-02 08:41:00+00:00,8307.7179,,8376.5,
2019-10-02 08:42:00+00:00,8301.5109,,8375.2094,
2019-10-02 08:43:00+00:00,8291.1865,,8369.6016,
2019-10-02 08:44:00+00:00,8289.8118,,8364.0013,
2019-10-02 08:45:00+00:00,8290.0,,0.0,
2019-10-02 08:46:00+00:00,8291.1865,,8368.9012,
2019-10-02 08:47:00+00:00,8300.1328,,8375.2094,
2019-10-02 08:48:00+00:00,8298.0666,,8368.2008,
2019-10-02 08:49:00+00:00,8295.5,,8366.8005,
2019-10-02 08:50:00+00:00,8295.3131,,8365.4007,
2019-10-02 08:51:00+00:00,0.0,,8364.0013,
2019-10-02 08:52:00+00:00,8292.5616,,8363.5,
2019-10-02 08:53:00+00:00,8292.0,,8363.3018,
2019-10-02 08:54:00+00:00,8291.0,,8362.5,
2019-10-02 08:55:00+00:00,8282.9454,,8361.204,
2019-10-02 08:56:00+00:00,8282.5,,8352.8233,
2019-10-02 08:57:00+00:00,8282.5,,8352.1256,
2019-10-02 08:58:00+00:00,8281.5735,,8350.7307,
2019-10-02 08:59:00+00:00,0.0,,8345.8521,
2019-10-02 09:00:00+00:00,0.0,,8346.0,
2019-10-02 09:01:00+00:00,0.0,,8346.5487,
2019-10-02 09:02:00+00:00,8278.831,,8352.1256,
2019-10-02 09:03:00+00:00,8284.3178,,8357.0115,
2019-10-02 09:04:00+00:00,8285.0041,,8357.0,
2019-10-02 09:05:00+00:00,8290.4991,,8359.8061,
2019-10-02 09:06:00+00:00,8295.3131,,8370.3022,
2019-10-02 09:07:00+00:00,8294.6251,,8368.9012,
2019-10-02 09:08:00+00:00,8290.0,,8361.9032,
2019-10-02 09:09:00+00:00,8291.1865,,8359.0,
2019-10-02 09:10:00+00:00,8293.9371,,8362.6024,
2019-10-02 09:11:00+00:00,8296.0,,8367.0,
2019-10-02 09:12:00+00:00,8296.0013,,8367.0,
2019-10-02 09:13:00+00:00,8296.0,,8367.0,
2019-10-02 09:14:00+00:00,8296.6896,,8367.0,
2019-10-02 09:15:00+00:00,8296.5,,8366.8005,
2019-10-02 09:16:00+00:00,8293.9371,,8366.0,
2019-10-02 09:17:00+00:00,8293.2493,,8366.8005,
2019-10-02 09:18:00+00:00,8291.1865,,8366.0,
2019-10-02 09:19:00+00:00,0.0,,8366.0,
2019-10-02 09:20:00+00:00,0.0,,8366.0,
2019-10-02 09:21:00+00:00,8287.7507,,8365.4007,
2019-10-02 09:22:00+00:00,0.0,,8364.5,
2019-10-02 09:23:00+00:00,0.0,,8364.5,
2019-10-02 09:24:00+00:00,8282.9454,,8364.5,
2019-10-02 09:25:00+00:00,8282.5,,8364.701,
2019-10-02 09:26:00+00:00,8281.5735,,8363.3018,
2019-10-02 09:27:00+00:00,0.0,,8358.4086,
2019-10-02 09:28:00+00:00,8279.5165,,8358.4086,
2019-10-02 09:29:00+00:00,8280.202,,8358.4086,
2019-10-02 09:30:00+00:00,8282.9454,,8361.204,
2019-10-02 09:31:00+00:00,0.0,,0.0,
2019-10-02 09:32:00+00:00,8285.6906,,8361.9032,
2019-10-02 09:33:00+00:00,8279.5165,,8353.521,
2019-10-02 09:34:00+00:00,8277.5,,8350.7307,
2019-10-02 09:35:00+00:00,8275.4055,,8349.3362,
2019-10-02 09:36:00+00:00,8275.4055,,8349.5,
2019-10-02 09:37:00+00:00,8274.5,,8349.5,
2019-10-02 09:38:00+00:00,8274.0,,8348.6392,
2019-10-02 09:39:00+00:00,8273.3515,,8346.5487,
2019-10-02 09:40:00+00:00,8272.6671,,8345.1556,
2019-10-02 09:41:00+00:00,8272.0,,8342.3709,
2019-10-02 09:42:00+00:00,8272.0,,8341.5,
2019-10-02 09:43:00+00:00,8268.5629,,8342.3709,
2019-10-02 09:44:00+00:00,0.0,,8340.9792,
2019-10-02 09:45:00+00:00,8268.5629,,8340.5,
2019-10-02 09:46:00+00:00,8267.0,,0.0,
2019-10-02 09:47:00+00:00,0.0,,8340.5,
2019-10-02 09:48:00+00:00,8263.7799,,8340.2836,
2019-10-02 09:49:00+00:00,0.0,,8332.6389,
2019-10-02 09:50:00+00:00,8262.0,,8330.5,
2019-10-02 09:51:00+00:00,0.0,,8331.2505,
2019-10-02 09:52:00+00:00,8269.2467,,8334.0278,
2019-10-02 09:53:00+00:00,8272.5,,8344.4593,
2019-10-02 09:54:00+00:00,8273.3515,,8340.9792,
2019-10-02 09:55:00+00:00,8272.5,,8340.2836,
2019-10-02 09:56:00+00:00,8271.2986,,8340.2836,
2019-10-02 09:57:00+00:00,0.0,,8340.2836,
2019-10-02 09:58:00+00:00,8271.2986,,8343.0669,
2019-10-02 09:59:00+00:00,0.0,,8341.0,
2019-10-02 10:00:00+00:00,8271.5,,8341.675,
2019-10-02 10:01:00+00:00,8270.5,,8341.5,
2019-10-02 10:02:00+00:00,8272.6671,,8341.5,
2019-10-02 10:03:00+00:00,0.0,,8341.5,
2019-10-02 10:04:00+00:00,0.0,,0.0,
2019-10-02 10:05:00+00:00,8273.5,,8346.5487,
2019-10-02 10:06:00+00:00,8276.0904,,8349.3362,
2019-10-02 10:07:00+00:00,8285.0041,,8350.0,
2019-10-02 10:08:00+00:00,8285.0041,,8350.0334,
2019-10-02 10:09:00+00:00,8281.5735,,8349.3362,
2019-10-02 10:10:00+00:00,8279.0,,8347.5,
2019-10-02 10:11:00+00:00,8279.0,,8347.5,
2019-10-02 10:12:00+00:00,8278.831,,8345.1556,
2019-10-02 10:13:00+00:00,8273.3515,,8342.3709,
2019-10-02 10:14:00+00:00,8271.2986,,8338.8926,
2019-10-02 10:15:00+00:00,8266.0,,8334.0278,
2019-10-02 10:16:00+00:00,8265.8291,,8330.5565,
2019-10-02 10:17:00+00:00,0.0,,8329.1687,
2019-10-02 10:18:00+00:00,8256.9565,,8327.088,
2019-10-02 10:19:00+00:00,8254.2303,,8326.3947,
2019-10-02 10:20:00+00:00,8256.2748,,8328.4751,
2019-10-02 10:21:00+00:00,8253.549,,8325.0083,
2019-10-02 10:22:00+00:00,8252.0,,8323.5,
2019-10-02 10:23:00+00:00,8252.0,,8323.0,
2019-10-02 10:24:00+00:00,8255.5932,,8323.6224,
2019-10-02 10:25:00+00:00,8257.6383,,8323.5,
2019-10-02 10:26:00+00:00,8256.9565,,8323.0,
2019-10-02 10:27:00+00:00,8254.2303,,8323.6224,
2019-10-02 10:28:00+00:00,8254.2303,,8323.6224,
2019-10-02 10:29:00+00:00,0.0,,8323.6224,
2019-10-02 10:30:00+00:00,8253.5,,8323.0,
2019-10-02 10:31:00+00:00,8255.5932,,8325.0083,
2019-10-02 10:32:00+00:00,8263.7799,,8329.8626,
2019-10-02 10:33:00+00:00,8264.4628,,8329.0,
2019-10-02 10:34:00+00:00,8264.5,,0.0,
2019-10-02 10:35:00+00:00,8264.5,,8329.0,
2019-10-02 10:36:00+00:00,8264.5,,8329.8626,
2019-10-02 10:37:00+00:00,8264.5,,8330.0,
2019-10-02 10:38:00+00:00,0.0,,8329.0,
2019-10-02 10:39:00+00:00,8264.0,,8329.0,
2019-10-02 10:40:00+00:00,8264.0,,8329.0,
2019-10-02 10:41:00+00:00,8264.5,,8329.8626,
2019-10-02 10:42:00+00:00,8264.5,,8329.8626,
2019-10-02 10:43:00+00:00,8265.1459,,8333.3333,
2019-10-02 10:44:00+00:00,8265.8291,,0.0,
2019-10-02 10:45:00+00:00,8272.6671,,8338.8926,
2019-10-02 10:46:00+00:00,8274.5,,0.0,
2019-10-02 10:47:00+00:00,8276.0904,,8342.5,
2019-10-02 10:48:00+00:00,8277.4605,,8343.763,
2019-10-02 10:49:00+00:00,8280.0,,8348.6392,
2019-10-02 10:50:00+00:00,8280.0,,0.0,
2019-10-02 10:51:00+00:00,8281.0,,8349.5,
2019-10-02 10:52:00+00:00,8280.202,,0.0,
2019-10-02 10:53:00+00:00,0.0,,8348.6392,
2019-10-02 10:54:00+00:00,8274.5,,8346.0,
2019-10-02 10:55:00+00:00,8274.5,,8346.0,
2019-10-02 10:56:00+00:00,8276.0904,,8347.9422,
2019-10-02 10:57:00+00:00,8280.202,,8349.5,
2019-10-02 10:58:00+00:00,8281.5735,,8349.5,
2019-10-02 10:59:00+00:00,8285.6906,,8352.1256,
2019-10-02 11:00:00+00:00,8289.1247,,8357.0,
2019-10-02 11:01:00+00:00,8290.4991,,8361.9032,
2019-10-02 11:02:00+00:00,8288.4376,,8363.5,
2019-10-02 11:03:00+00:00,8285.0041,,8363.5,
2019-10-02 11:04:00+00:00,8285.0041,,8363.5,
2019-10-02 11:05:00+00:00,8282.5,,8363.3018,
2019-10-02 11:06:00+00:00,8282.9454,,8353.521,
2019-10-02 11:07:00+00:00,8282.2594,,8351.5,
2019-10-02 11:08:00+00:00,8276.0,,8347.2454,
2019-10-02 11:09:00+00:00,8277.0,,8347.2454,
2019-10-02 11:10:00+00:00,8276.0,,0.0,
2019-10-02 11:11:00+00:00,8277.0,,8346.5487,
2019-10-02 11:12:00+00:00,8276.0904,,8345.8521,
2019-10-02 11:13:00+00:00,8274.0361,,8345.8521,
2019-10-02 11:14:00+00:00,8273.5,,8345.0,
2019-10-02 11:15:00+00:00,8273.5,,8342.3709,
2019-10-02 11:16:00+00:00,8272.5,,8340.5,
2019-10-02 11:17:00+00:00,8271.9828,,8340.5,
2019-10-02 11:18:00+00:00,8276.0,,8343.0669,
2019-10-02 11:19:00+00:00,8277.4605,,8351.4281,
2019-10-02 11:20:00+00:00,8281.5,,8354.0,
2019-10-02 11:21:00+00:00,0.0,,8354.0,
2019-10-02 11:22:00+00:00,8275.4055,,8354.0,
2019-10-02 11:23:00+00:00,8273.5,,8348.6392,
2019-10-02 11:24:00+00:00,8273.5,,8347.5,
2019-10-02 11:25:00+00:00,0.0,,0.0,
2019-10-02 11:26:00+00:00,8273.3515,,8345.8521,
2019-10-02 11:27:00+00:00,0.0,,8343.763,
2019-10-02 11:28:00+00:00,8272.6671,,8343.763,
2019-10-02 11:29:00+00:00,8272.5,,8343.0,
2019-10-02 11:30:00+00:00,8278.1457,,8345.8521,
2019-10-02 11:31:00+00:00,8282.9454,,8349.3362,
2019-10-02 11:32:00+00:00,8288.4376,,8352.8233,
2019-10-02 11:33:00+00:00,8290.0,,8354.9169,
2019-10-02 11:34:00+00:00,8290.0,,8355.0,
2019-10-02 11:35:00+00:00,8290.0,,8354.2189,
2019-10-02 11:36:00+00:00,8290.0,,8354.2189,
2019-10-02 11:37:00+00:00,8291.1865,,8354.9169,
2019-10-02 11:38:00+00:00,8291.0,,8357.5,
2019-10-02 11:39:00+00:00,8309.7889,,8385.7442,
2019-10-02 11:40:00+00:00,8314.6254,,8386.0,
2019-10-02 11:41:00+00:00,8316.0083,,8389.9656,
2019-10-02 11:42:00+00:00,8325.0083,,8394.8959,
2019-10-02 11:43:00+00:00,8313.9342,,8387.8544,
2019-10-02 11:44:00+00:00,8308.4081,,8379.4201,
2019-10-02 11:45:00+00:00,8309.0985,,8379.4201,
2019-10-02 11:46:00+00:00,8304.9581,,8375.2094,
2019-10-02 11:47:00+00:00,8298.0666,,8371.7036,
2019-10-02 11:48:00+00:00,8296.5,,8371.5,
2019-10-02 11:49:00+00:00,8300.8218,,8373.8067,
2019-10-02 11:50:00+00:00,8296.0013,,8371.0028,
2019-10-02 11:51:00+00:00,8300.1328,,8371.7036,
2019-10-02 11:52:00+00:00,8300.8218,,8370.3022,
2019-10-02 11:53:00+00:00,8302.2001,,8373.1056,
2019-10-02 11:54:00+00:00,8303.0,,8374.508,
2019-10-02 11:55:00+00:00,8303.0,,8375.0,
2019-10-02 11:56:00+00:00,8302.8894,,8374.508,
2019-10-02 11:57:00+00:00,8302.8894,,8374.508,
2019-10-02 11:58:00+00:00,8307.7179,,8381.5271,
2019-10-02 11:59:00+00:00,8317.3917,,8388.558,
2019-10-02 12:00:00+00:00,8316.6999,,8387.8544,
2019-10-02 12:01:00+00:00,8322.237,,8388.558,
2019-10-02 12:02:00+00:00,8326.3947,,8397.0107,
2019-10-02 12:03:00+00:00,8334.7225,,8402.6552,
2019-10-02 12:04:00+00:00,8327.088,,8399.832,
2019-10-02 12:05:00+00:00,8324.3153,,8396.5,
2019-10-02 12:06:00+00:00,8324.3153,,8397.0107,
2019-10-02 12:07:00+00:00,8320.8521,,8396.3056,
2019-10-02 12:08:00+00:00,8320.1597,,8387.1509,
2019-10-02 12:09:00+00:00,8307.0277,,8383.0,
2019-10-02 12:10:00+00:00,8305.6478,,8380.8247,
2019-10-02 12:11:00+00:00,8304.9581,,8380.8247,
2019-10-02 12:12:00+00:00,0.0,,8376.6125,
2019-10-02 12:13:00+00:00,8302.0,,8377.5,
2019-10-02 12:14:00+00:00,8298.7552,,8373.1056,
2019-10-02 12:15:00+00:00,8295.5,,8371.5,
2019-10-02 12:16:00+00:00,8295.5,,8371.7036,
2019-10-02 12:17:00+00:00,8295.3131,,8365.4007,
2019-10-02 12:18:00+00:00,8292.5616,,8364.5,
2019-10-02 12:19:00+00:00,8293.2493,,8366.8005,
2019-10-02 12:20:00+00:00,8298.7552,,8367.5006,
2019-10-02 12:21:00+00:00,8302.2001,,8371.5,
2019-10-02 12:22:00+00:00,8304.9581,,8374.0,
2019-10-02 12:23:00+00:00,8303.5,,8374.0,
2019-10-02 12:24:00+00:00,8302.2001,,8369.6016,
2019-10-02 12:25:00+00:00,8296.6896,,8364.0013,
2019-10-02 12:26:00+00:00,8286.3772,,8361.9032,
2019-10-02 12:27:00+00:00,8278.1457,,8347.9422,
2019-10-02 12:28:00+00:00,8265.1459,,8338.1973,
2019-10-02 12:29:00+00:00,8268.5629,,8337.5021,
2019-10-02 12:30:00+00:00,8271.2986,,8341.5,
2019-10-02 12:31:00+00:00,8267.1958,,8331.2505,
2019-10-02 12:32:00+00:00,8265.8291,,8334.0278,
2019-10-02 12:33:00+00:00,8267.1958,,8334.5,
2019-10-02 12:34:00+00:00,8261.0492,,8335.4172,
2019-10-02 12:35:00+00:00,8268.5629,,8340.2836,
2019-10-02 12:36:00+00:00,8273.3515,,8340.5,
2019-10-02 12:37:00+00:00,8267.1958,,8339.588,
2019-10-02 12:38:00+00:00,0.0,,8337.5,
2019-10-02 12:39:00+00:00,8267.1958,,8336.806999999999,
2019-10-02 12:40:00+00:00,8265.1459,,8334.7225,
2019-10-02 12:41:00+00:00,8263.7799,,8330.5565,
2019-10-02 12:42:00+00:00,8261.7317,,8331.2505,
2019-10-02 12:43:00+00:00,8264.4628,,8334.5,
2019-10-02 12:44:00+00:00,8266.5124,,8340.9792,
2019-10-02 12:45:00+00:00,8267.8793,,8339.588,
2019-10-02 12:46:00+00:00,8265.0,,8330.5565,
2019-10-02 12:47:00+00:00,8259.6845,,8328.4751,
2019-10-02 12:48:00+00:00,8260.3668,,8331.9447,
2019-10-02 12:49:00+00:00,8264.4628,,8334.5,
2019-10-02 12:50:00+00:00,8263.097,,8334.0278,
2019-10-02 12:51:00+00:00,8261.0492,,8329.8626,
2019-10-02 12:52:00+00:00,8256.9565,,0.0,
2019-10-02 12:53:00+00:00,8254.9117,,8328.0,
2019-10-02 12:54:00+00:00,8252.1868,,8322.237,
2019-10-02 12:55:00+00:00,8250.8251,,8320.0,
2019-10-02 12:56:00+00:00,8250.0,,8320.0,
2019-10-02 12:57:00+00:00,8250.0,,8323.0,
2019-10-02 12:58:00+00:00,8250.0,,8322.237,
2019-10-02 12:59:00+00:00,8248.1029,,8320.8521,
2019-10-02 13:00:00+00:00,8252.1868,,8328.4751,
2019-10-02 13:01:00+00:00,8259.0023,,8331.2505,
2019-10-02 13:02:00+00:00,8258.5,,8329.8626,
2019-10-02 13:03:00+00:00,0.0,,8329.8626,
2019-10-02 13:04:00+00:00,8261.0492,,8332.6389,
2019-10-02 13:05:00+00:00,8261.7317,,0.0,
2019-10-02 13:06:00+00:00,8262.0,,8335.5,
2019-10-02 13:07:00+00:00,8263.7799,,0.0,
2019-10-02 13:08:00+00:00,8264.5,,8335.5,
2019-10-02 13:09:00+00:00,0.0,,8335.5,
2019-10-02 13:10:00+00:00,8264.0,,0.0,
2019-10-02 13:11:00+00:00,8259.0023,,8330.5565,
2019-10-02 13:12:00+00:00,8254.9117,,8325.5,
2019-10-02 13:13:00+00:00,8254.5,,8325.7014,
2019-10-02 13:14:00+00:00,8254.2303,,8324.5,
2019-10-02 13:15:00+00:00,8253.549,,8320.8521,
2019-10-02 13:16:00+00:00,8250.1444,,8313.9342,
2019-10-02 13:17:00+00:00,8260.3668,,8322.237,
2019-10-02 13:18:00+00:00,8261.7317,,0.0,
2019-10-02 13:19:00+00:00,8261.0492,,8327.7815,
2019-10-02 13:20:00+00:00,8261.0,,8331.9447,
2019-10-02 13:21:00+00:00,8261.7317,,8334.0,
2019-10-02 13:22:00+00:00,8267.1958,,8340.9792,
2019-10-02 13:23:00+00:00,8284.3178,,8356.3132,
2019-10-02 13:24:00+00:00,8285.6906,,8358.4086,
2019-10-02 13:25:00+00:00,8291.874,,8361.204,
2019-10-02 13:26:00+00:00,8287.7507,,8357.0115,
2019-10-02 13:27:00+00:00,8287.0639,,8353.521,
2019-10-02 13:28:00+00:00,8279.5165,,8348.6392,
2019-10-02 13:29:00+00:00,8277.4605,,8345.8521,
2019-10-02 13:30:00+00:00,8281.5735,,8347.5,
2019-10-02 13:31:00+00:00,8282.5,,0.0,
2019-10-02 13:32:00+00:00,0.0,,8347.5,
2019-10-02 13:33:00+00:00,8282.9454,,8345.1556,
2019-10-02 13:34:00+00:00,8280.0,,8344.4593,
2019-10-02 13:35:00+00:00,8282.2594,,8354.9169,
2019-10-02 13:36:00+00:00,0.0,,0.0,
2019-10-02 13:37:00+00:00,8281.5,,0.0,
2019-10-02 13:38:00+00:00,8281.5,,8349.5,
2019-10-02 13:39:00+00:00,8282.9454,,8351.5,
2019-10-02 13:40:00+00:00,0.0,,0.0,
2019-10-02 13:41:00+00:00,8282.5,,8352.8233,
2019-10-02 13:42:00+00:00,8282.5,,8350.7307,
2019-10-02 13:43:00+00:00,8275.4055,,8345.1556,
2019-10-02 13:44:00+00:00,8266.5124,,8341.675,
2019-10-02 13:45:00+00:00,8265.8291,,8341.675,
2019-10-02 13:46:00+00:00,8263.097,,8334.7225,
2019-10-02 13:47:00+00:00,8258.5,,8332.6389,
2019-10-02 13:48:00+00:00,0.0,,8330.5565,
2019-10-02 13:49:00+00:00,8251.5059,,8327.7815,
2019-10-02 13:50:00+00:00,8251.5059,,8326.3947,
2019-10-02 13:51:00+00:00,8254.2303,,8327.0,
2019-10-02 13:52:00+00:00,8256.2748,,0.0,
2019-10-02 13:53:00+00:00,0.0,,8327.7815,
2019-10-02 13:54:00+00:00,8258.3203,,8325.7014,
2019-10-02 13:55:00+00:00,8254.9117,,8325.0,
2019-10-02 13:56:00+00:00,8245.3826,,8325.0,
2019-10-02 13:57:00+00:00,8243.3435,,8316.0083,
2019-10-02 13:58:00+00:00,8248.7833,,8320.0,
2019-10-02 13:59:00+00:00,8251.5059,,8319.5,
2019-10-02 14:00:00+00:00,8252.8679,,8319.5,
2019-10-02 14:01:00+00:00,0.0,,8320.8521,
2019-10-02 14:02:00+00:00,8254.9117,,8325.7014,
2019-10-02 14:03:00+00:00,8261.0492,,8329.0,
2019-10-02 14:04:00+00:00,8261.0492,,8330.0,
2019-10-02 14:05:00+00:00,8256.5,,8327.7815,
2019-10-02 14:06:00+00:00,0.0,,8325.0,
2019-10-02 14:07:00+00:00,8260.3668,,8333.3333,
2019-10-02 14:08:00+00:00,8265.1459,,8339.588,
2019-10-02 14:09:00+00:00,8265.8291,,8339.5,
2019-10-02 14:10:00+00:00,0.0,,8340.5,
2019-10-02 14:11:00+00:00,8266.0,,8339.5,
2019-10-02 14:12:00+00:00,8265.0,,8334.7225,
2019-10-02 14:13:00+00:00,8265.0,,8333.5,
2019-10-02 14:14:00+00:00,8265.1459,,8329.8626,
2019-10-02 14:15:00+00:00,8256.2748,,8325.0083,
