Time,Z19_B,Z19_D,H20_B,H20_D,B,D
2019-10-10 16:11:00+00:00,8660.2581,8646.512931034482,8737.4399,8752.816831683169,8581.73,8584.512999999999
2019-10-10 16:12:00+00:00,8659.5081,8643.71375464684,8735.0,8750.886756238004,8584.89,8582.068166666668
2019-10-10 16:13:00+00:00,8658.0087,8644.14184397163,8735.1502,8746.476923076923,8577.99,8579.9106779661
2019-10-10 16:14:00+00:00,8654.2622,8647.666666666666,8733.6245,8754.447236180904,8582.25,8582.877166666665
2019-10-10 16:15:00+00:00,8660.2581,8650.822222222223,8735.0,8752.680672268907,8583.81,8587.334576271187
2019-10-10 16:16:00+00:00,8661.0081,8645.0,8737.4399,8747.5,8584.78,8582.807333333332
2019-10-10 16:17:00+00:00,8657.2591,8642.375,8738.2034,8746.5,8582.32,8581.254745762706
2019-10-10 16:18:00+00:00,8655.0113,8631.3047752809,8737.4399,8742.994212962964,8578.2,8575.369
2019-10-10 16:19:00+00:00,8645.284,8625.712927756655,8732.0992,8730.358895705522,8570.22,8565.424166666668
2019-10-10 16:20:00+00:00,8640.8019,8626.5,8719.155999999999,8730.757869249395,8564.43,8565.642372881357
2019-10-10 16:21:00+00:00,8640.0553,8627.99338235294,8720.6767,8732.701775147929,8561.74,8565.057333333334
2019-10-10 16:22:00+00:00,8640.0553,8622.223897911834,8719.9163,8726.591424968474,8561.76,8563.901016949156
2019-10-10 16:23:00+00:00,8639.5,8622.185064935065,8718.3958,8722.08909090909,8561.24,8563.652499999998
2019-10-10 16:24:00+00:00,8640.0553,8620.806451612903,8717.5,8720.711267605633,8561.19,8561.67
2019-10-10 16:25:00+00:00,8639.3089,8619.436408977555,8713.0783,8718.62385321101,8556.82,8558.91166666667
2019-10-10 16:26:00+00:00,8631.8515,8619.006756756757,8711.5602,8725.227699530516,8556.2,8559.977833333336
2019-10-10 16:27:00+00:00,8632.5967,8617.563636363637,8713.8376,8719.30987654321,8559.16,8559.752542372882
2019-10-10 16:29:00+00:00,8635.0,8620.038461538461,8715.5,8724.686015831134,8556.8,8559.884406779665
2019-10-10 16:30:00+00:00,8636.3244,8623.9,8716.1161,8731.972826086956,8561.61,8564.513666666668
2019-10-10 16:31:00+00:00,8639.3089,8617.76706231454,8720.6767,8730.077631578948,8562.78,8564.231525423731
2019-10-10 16:32:00+00:00,8638.5625,8613.888235294118,8720.6767,8720.75,8558.31,8556.771500000004
2019-10-10 16:33:00+00:00,8630.3616,8610.00847457627,8712.3192,8715.503722084368,8549.82,8551.18266666667
2019-10-10 16:35:00+00:00,8624.4071,8609.32962962963,8703.9777,8711.164596273293,8548.75,8546.364666666672
2019-10-10 16:37:00+00:00,8620.6897,8600.439682539683,8700.1914,8708.267801857584,8542.07,8543.709333333334
2019-10-10 16:38:00+00:00,8619.0,8605.195040214478,8700.0,8704.028110047846,8540.31,8542.957166666669
2019-10-10 16:40:00+00:00,8616.9754,8603.4,8698.0,8704.8591954023,8538.19,8541.283
2019-10-10 16:43:00+00:00,8617.718,8604.0,8699.4345,8706.5,8539.66,8542.800000000001
2019-10-10 16:45:00+00:00,8619.9466,8608.360310421285,8700.0,8713.0,8539.98,8547.672666666665
2019-10-10 16:48:00+00:00,8631.0,8611.941767068272,8706.2511,8714.646458583433,8549.82,8552.786101694915
2019-10-10 16:49:00+00:00,8631.1065,8611.740418118467,8707.0091,8715.64705882353,8546.42,8549.326833333329
2019-10-10 16:53:00+00:00,8630.3616,8609.383333333333,8706.5,8713.843457943925,8546.76,8548.488474576272
2019-10-10 16:55:00+00:00,8622.0,8605.98275862069,8700.0,8708.5,8541.61,8544.960000000006
2019-10-10 16:56:00+00:00,8622.1762,8602.97335811648,8700.1914,8706.50283286119,8541.58,8545.268500000004
2019-10-10 16:57:00+00:00,8618.4607,8602.024709302326,8698.0,8704.017412935324,8541.49,8544.64483333333
2019-10-10 16:58:00+00:00,8617.5,8604.52398989899,8697.1647,8705.014851485148,8541.69,8544.056271186435
2019-10-10 16:59:00+00:00,8618.4607,8606.007142857143,8694.8961,8708.076923076924,8543.18,8546.648333333333
2019-10-10 17:01:00+00:00,8624.4071,8605.25,8703.9777,8707.532608695652,8546.22,8547.330166666672
2019-10-10 17:02:00+00:00,8623.5,8605.0,8703.0,8708.422393364928,8544.71,8547.003050847452
2019-10-10 17:05:00+00:00,8630.5,8612.313043478262,8707.7673,8718.119828259172,8551.78,8556.502333333332
2019-10-10 17:06:00+00:00,8630.3616,8616.091603053435,8708.0,8721.5,8553.21,8558.544833333335
2019-10-10 17:07:00+00:00,8631.8515,8618.5,8709.2841,8723.0,8553.41,8559.29932203389
2019-10-10 17:13:00+00:00,8633.341999999999,8612.0,8710.0427,8720.0,8547.92,8550.859833333332
2019-10-10 17:14:00+00:00,8630.3616,8611.5,8709.5,8719.5,8547.42,8550.74915254237
2019-10-10 17:22:00+00:00,8629.6168,8611.463470319635,8709.5,8720.091240875912,8547.56,8552.383
2019-10-10 17:26:00+00:00,8633.5,8620.327338129497,8714.0,8727.5,8552.0,8558.24915254237
2019-10-10 17:27:00+00:00,8635.5786,8624.0,8715.3565,8733.026548672566,8555.78,8560.107500000004
2019-10-10 17:28:00+00:00,8638.0,8624.898876404495,8716.1161,8733.0,8557.13,8560.433898305086
2019-10-10 17:32:00+00:00,8639.5,8623.727272727272,8718.5,8729.560606060606,8557.03,8557.220166666668
2019-10-10 17:33:00+00:00,8638.5625,8616.25,8716.8759,8724.85294117647,8554.3,8552.904915254237
2019-10-10 17:34:00+00:00,8633.341999999999,8614.0,8710.8014,8722.47899159664,8548.93,8551.008166666665
2019-10-10 17:35:00+00:00,8629.5,8613.907407407407,8709.2841,8718.25,8549.35,8551.328474576276
2019-10-10 17:38:00+00:00,8629.5,8608.191176470587,8708.0,8714.514986376022,8547.2,8546.388500000003
2019-10-10 17:41:00+00:00,8621.4329,8608.496268656716,8701.7055,8714.60945945946,8542.35,8544.98783333333
2019-10-10 17:42:00+00:00,8622.0,8608.5,8700.0,8714.25,8541.61,8545.539999999994
2019-10-10 17:45:00+00:00,8619.0,8608.857142857143,8700.0,8716.57142857143,8544.31,8545.080499999998
2019-10-10 17:47:00+00:00,8623.5,8607.013994910942,8704.7354,8715.46052631579,8548.17,8548.729152542375
2019-10-10 17:53:00+00:00,8621.4329,8598.5,8695.6522,8708.5,8543.36,8538.791
2019-10-10 17:54:00+00:00,8610.2979,8595.0,8691.1177,8705.0,8531.22,8532.99305084746
2019-10-10 17:57:00+00:00,8606.0,8587.292833146697,8683.5,8695.002279635259,8530.51,8526.786499999995
2019-10-10 17:58:00+00:00,8602.1505,8586.98076923077,8679.0488,8694.25,8525.16,8526.075999999995
2019-10-10 17:59:00+00:00,8600.5,8585.467105263158,8677.5425,8690.70168067227,8524.55,8525.352372881358
2019-10-10 18:00:00+00:00,8600.5,8576.351808176101,8674.5316,8685.272599311855,8523.45,8521.137166666673
2019-10-10 18:02:00+00:00,8597.713,8581.739795918367,8677.0,8683.79203539823,8519.41,8521.211333333336
2019-10-10 18:04:00+00:00,8599.0,8585.57142857143,8675.2841,8689.5,8521.65,8524.563999999997
2019-10-10 18:05:00+00:00,8599.9312,8587.0,8675.5,8690.5,8522.13,8525.850166666674
2019-10-10 18:06:00+00:00,8600.6709,8587.8,8675.5,8692.75,8523.82,8527.079999999996
2019-10-10 18:07:00+00:00,8604.371,8586.674006444684,8676.0,8693.981481481482,8524.58,8525.305333333334
2019-10-10 18:10:00+00:00,8603.0,8584.596075085325,8676.0,8690.293103448275,8520.87,8522.377966101694
2019-10-10 18:13:00+00:00,8595.0,8582.0,8674.0,8687.25,8518.8,8521.758135593218
2019-10-10 18:15:00+00:00,8595.496,8589.20792079208,8671.5,8691.583946078432,8521.85,8526.063389830508
2019-10-10 18:19:00+00:00,8604.371,8594.136363636364,8679.8021,8701.828947368422,8527.34,8534.167333333335
2019-10-10 18:20:00+00:00,8611.0394,8597.172727272728,8685.8334,8705.403846153846,8533.14,8537.93983050847
2019-10-10 18:21:00+00:00,8614.7484,8600.5,8689.0,8708.0,8535.38,8539.4485
2019-10-10 18:25:00+00:00,8615.0,8607.788461538461,8689.0,8716.422764227642,8534.2,8539.734915254243
2019-10-10 18:26:00+00:00,8619.9466,8607.34903640257,8691.1177,8711.866642174871,8538.43,8541.412833333334
2019-10-10 18:30:00+00:00,8610.2979,8599.5,8688.0,8710.5,8534.24,8535.585333333336
2019-10-10 18:35:00+00:00,8614.0064,8597.0,8688.8522,8710.0,8534.24,8533.147833333333
2019-10-10 18:37:00+00:00,8613.5,8596.018691588784,8687.5,8700.59328358209,8531.23,8529.567499999994
2019-10-10 18:38:00+00:00,8610.5,8594.0,8687.3425,8703.002016129032,8529.99,8528.666833333331
2019-10-10 18:42:00+00:00,8611.0394,8603.3,8686.5879,8716.651898734177,8538.27,8539.694666666666
2019-10-10 18:43:00+00:00,8616.9754,8608.375,8691.1177,8720.008021390375,8540.74,8542.626101694914
2019-10-10 18:44:00+00:00,8619.9466,8611.5,8694.1401,8725.487903225807,8542.93,8546.876166666665
2019-10-10 18:45:00+00:00,8622.1762,8611.0,8695.5,8725.461238016333,8545.81,8546.7635
2019-10-10 18:46:00+00:00,8623.0,8617.092548076924,8698.6778,8726.342592592593,8545.1,8549.504406779664
2019-10-10 18:47:00+00:00,8623.6633,8619.498502994013,8700.1914,8727.375,8551.42,8551.620666666668
2019-10-10 18:48:00+00:00,8623.5,8617.804301075268,8700.9484,8730.963934426229,8552.66,8551.893728813562
2019-10-10 18:50:00+00:00,8628.8722,8617.41339491917,8703.2202,8729.88101604278,8548.03,8553.633166666668
2019-10-10 18:52:00+00:00,8629.0,8618.034450651769,8703.0,8732.926160337553,8555.52,8556.7235
2019-10-10 18:53:00+00:00,8629.0,8614.158783783783,8704.7354,8729.0838790932,8555.45,8555.150508474575
2019-10-10 18:56:00+00:00,8629.0,8610.034403669724,8699.4345,8725.464010493524,8552.75,8550.820833333331
2019-10-10 18:57:00+00:00,8628.1277,8609.471428571429,8699.5,8722.645833333334,8548.02,8548.035166666667
2019-10-10 18:58:00+00:00,8622.0,8618.302538787024,8697.9212,8723.9,8547.42,8548.446440677964
2019-10-10 19:01:00+00:00,8623.0,8614.1875,8700.0,8724.99240506329,8545.71,8547.657166666664
2019-10-10 19:06:00+00:00,8627.3833,8620.58064516129,8702.4628,8731.25,8552.54,8557.690666666665
2019-10-10 19:07:00+00:00,8630.3616,8624.25,8704.7354,8734.087995930824,8556.6,8559.965084745765
2019-10-10 19:08:00+00:00,8632.5967,8627.5,8710.0427,8741.985148514852,8559.66,8562.833499999997
2019-10-10 19:09:00+00:00,8637.0703,8628.0,8712.5,8736.920570264765,8560.58,8561.59593220339
2019-10-10 19:11:00+00:00,8638.0,8628.5,8712.5,8738.2125382263,8562.27,8564.51566666667
2019-10-10 19:12:00+00:00,8638.5625,8628.0,8712.5,8737.15,8562.47,8564.758644067795
2019-10-10 19:16:00+00:00,8638.5625,8625.005639097744,8712.3192,8740.180665610143,8559.39,8562.702881355935
2019-10-10 19:19:00+00:00,8639.3089,8629.5,8717.0,8741.344827586207,8566.24,8567.485423728805
2019-10-10 19:20:00+00:00,8639.5,8630.451086956522,8717.0,8741.354748603351,8564.46,8567.053499999995
2019-10-10 19:27:00+00:00,8640.0,8632.5,8719.155999999999,8741.5,8569.31,8570.619000000002
2019-10-10 19:28:00+00:00,8640.0553,8633.0,8720.5,8741.0,8567.42,8570.296101694914
2019-10-10 19:32:00+00:00,8639.5,8629.0,8717.0,8733.75,8567.46,8567.368166666665
2019-10-10 19:34:00+00:00,8639.5,8624.5,8717.0,8732.488670694864,8563.28,8564.938166666669
2019-10-10 19:35:00+00:00,8636.3244,8618.97033898305,8713.8376,8727.75,8562.26,8559.332499999999
2019-10-10 19:36:00+00:00,8630.3616,8615.502631578947,8708.5256,8724.578145695365,8556.69,8554.670169491514
2019-10-10 19:38:00+00:00,8626.5,8617.0,8705.0,8726.0,8555.22,8557.580677966105
2019-10-10 19:41:00+00:00,8626.5,8617.598039215687,8706.5,8730.024509803921,8559.77,8561.314833333336
2019-10-10 19:42:00+00:00,8627.3833,8620.357142857143,8706.5,8732.25,8563.62,8564.072500000004
2019-10-10 19:46:00+00:00,8628.0,8622.0,8708.0,8733.0,8566.67,8565.987166666679
2019-10-10 19:49:00+00:00,8627.5,8620.0,8708.0,8731.004261363636,8558.97,8561.303333333335
2019-10-10 19:53:00+00:00,8629.6168,8625.375,8714.0,8735.25,8566.79,8569.57433333333
2019-10-10 19:54:00+00:00,8634.0874,8637.960122699387,8716.1161,8739.82142857143,8567.3,8570.884067796615
2019-10-10 19:55:00+00:00,8639.3089,8634.84144736842,8721.4373,8744.861352657004,8570.22,8574.658666666664
2019-10-10 19:56:00+00:00,8644.5367,8635.797297297297,8722.9588,8748.133840644583,8575.89,8578.781166666666
2019-10-10 19:57:00+00:00,8645.5,8640.5,8727.5266,8752.058823529413,8578.11,8581.877457627115
2019-10-10 20:00:00+00:00,8648.2747,8648.557142857142,8726.0,8756.881578947368,8582.93,8583.877999999997
2019-10-10 20:01:00+00:00,8650.0,8644.304761904761,8728.2884,8754.616022099448,8582.36,8585.631166666666
2019-10-10 20:02:00+00:00,8650.519,8642.683333333332,8730.5745,8744.076604554866,8583.76,8582.98813559322
2019-10-10 20:03:00+00:00,8650.519,8637.409836065573,8726.765,8745.375,8577.51,8575.917833333333
2019-10-10 20:05:00+00:00,8642.5,8636.5,8722.9588,8745.901960784313,8573.95,8574.638333333327
2019-10-10 20:07:00+00:00,8643.0,8641.166666666666,8722.0,8749.45,8576.93,8581.27216666667
2019-10-10 20:10:00+00:00,8650.519,8646.25,8729.8123,8762.085476550681,8585.78,8587.712000000005
2019-10-10 20:11:00+00:00,8653.5,8651.7457002457,8732.8618,8760.117816091954,8588.84,8589.868983050848
2019-10-10 20:12:00+00:00,8655.0113,8648.317307692309,8736.6766,8758.4343832021,8590.47,8591.401
2019-10-10 20:13:00+00:00,8656.5097,8653.948275862069,8735.9133,8764.803278688525,8591.16,8593.869830508476
2019-10-10 20:14:00+00:00,8657.5,8654.055555555555,8735.9133,8765.653846153846,8595.08,8595.093833333334
2019-10-10 20:15:00+00:00,8658.0087,8663.168996188057,8736.5,8772.242677824268,8595.53,8598.449333333334
2019-10-10 20:16:00+00:00,8664.0097,8657.267563527654,8742.0229,8766.871458551941,8602.36,8600.906440677965
2019-10-10 20:17:00+00:00,8667.7646,8655.274712643679,8744.5,8762.591796875,8597.87,8599.173500000003
2019-10-10 20:18:00+00:00,8661.0081,8654.42479108635,8744.5,8762.825641025642,8597.84,8598.907627118646
2019-10-10 20:19:00+00:00,8660.2581,8648.998756218905,8744.3162,8758.0,8591.91,8591.718999999996
2019-10-10 20:20:00+00:00,8657.2591,8646.0,8738.2034,8755.5,8591.17,8590.411166666663
2019-10-10 20:21:00+00:00,8655.0113,8648.785714285714,8736.6766,8750.662483994878,8587.46,8591.87254237288
2019-10-10 20:22:00+00:00,8654.2622,8651.25,8736.6766,8763.6,8596.48,8596.460166666662
2019-10-10 20:23:00+00:00,8660.2581,8652.024671052632,8738.0,8763.059829059828,8595.01,8598.32542372881
2019-10-10 20:25:00+00:00,8662.5087,8659.760791366907,8738.2034,8763.501515763945,8598.62,8602.455423728818
2019-10-10 20:26:00+00:00,8664.0097,8658.646706586826,8741.2587,8765.021551724138,8601.31,8603.681166666665
2019-10-10 20:27:00+00:00,8665.0,8641.29770531401,8745.0809,8763.166666666666,8602.35,8600.295166666669
2019-10-10 20:28:00+00:00,8664.0097,8648.524193548386,8744.3162,8755.199398797595,8593.4,8596.033898305082
2019-10-10 20:29:00+00:00,8661.7583,8653.285714285714,8740.4947,8759.130978499341,8595.89,8598.94116666666
2019-10-10 20:31:00+00:00,8650.519,8637.6375,8735.9133,8741.75,8583.85,8582.665666666666
2019-10-10 20:32:00+00:00,8646.0315,8635.5,8731.3368,8740.267558528429,8578.28,8580.141016949148
2019-10-10 20:33:00+00:00,8645.5,8632.021367521367,8725.5,8739.4906291834,8578.59,8580.41933333334
2019-10-10 20:34:00+00:00,8645.284,8629.115384615385,8725.5,8735.75,8573.27,8578.573166666665
2019-10-10 20:35:00+00:00,8642.2954,8629.00406504065,8725.5,8735.001246882794,8574.86,8577.106610169485
2019-10-10 20:36:00+00:00,8641.0,8628.933333333332,8725.5,8731.8,8574.42,8577.201666666664
2019-10-10 20:38:00+00:00,8640.0,8625.999692307692,8722.0,8732.0,8574.91,8574.25033333333
2019-10-10 20:41:00+00:00,8640.0553,8621.737871674492,8720.0,8730.0,8570.52,8570.126333333326
2019-10-10 20:42:00+00:00,8639.3089,8620.00495049505,8717.6358,8727.5,8567.92,8568.477288135586
2019-10-10 20:43:00+00:00,8633.341999999999,8621.36291600634,8710.0427,8727.026981450254,8564.66,8568.591499999997
2019-10-10 20:44:00+00:00,8631.1065,8624.002506265664,8710.8014,8729.285714285714,8567.5,8570.810677966101
2019-10-10 20:45:00+00:00,8634.0,8620.532299741602,8717.6358,8725.061696658098,8568.64,8569.144666666674
2019-10-10 20:51:00+00:00,8632.5967,8620.881355932202,8711.0,8727.0,8564.74,8569.070677966105
2019-10-10 20:52:00+00:00,8634.8329,8626.0,8711.5602,8728.857142857143,8571.59,8572.85866666667
2019-10-10 20:54:00+00:00,8637.0,8627.495989304813,8717.6358,8731.495061728396,8573.88,8577.088135593218
2019-10-10 20:55:00+00:00,8640.0553,8628.765988372093,8719.0,8734.481012658227,8576.63,8576.75
2019-10-10 20:57:00+00:00,8642.2954,8628.548076923076,8720.5,8733.349397590362,8576.41,8578.217999999992
2019-10-10 20:58:00+00:00,8642.2954,8628.5,8720.5,8734.985507246376,8575.4,8578.648135593228
2019-10-10 21:00:00+00:00,8642.2954,8634.485221674877,8720.5,8736.577597728032,8578.96,8582.951166666664
2019-10-10 21:01:00+00:00,8649.7708,8638.960227272728,8726.765,8749.486607142857,8582.28,8587.051355932208
2019-10-10 21:03:00+00:00,8652.0159,8648.181818181818,8731.3368,8756.847960992907,8592.25,8594.89661016949
2019-10-10 21:04:00+00:00,8658.0087,8649.50143678161,8734.3873,8757.25,8597.75,8597.693000000003
2019-10-10 21:05:00+00:00,8660.2581,8650.940514469454,8735.0,8758.992574257425,8595.17,8599.931864406779
2019-10-10 21:06:00+00:00,8660.2581,8652.110169491525,8743.5516,8757.3125,8596.21,8595.89783333333
2019-10-10 21:07:00+00:00,8660.2581,8647.833333333334,8741.2587,8755.142857142857,8590.91,8589.88116666667
2019-10-10 21:08:00+00:00,8659.5081,8645.5,8735.9133,8753.142857142857,8587.23,8587.081694915254
2019-10-10 21:09:00+00:00,8654.5,8645.04640718563,8733.5,8752.51923076923,8586.21,8588.784166666666
2019-10-10 21:19:00+00:00,8667.7646,8661.076923076924,8746.6107,8774.14745762712,8601.18,8605.67433333333
2019-10-10 21:20:00+00:00,8672.2747,8664.75,8760.403,8777.0,8607.12,8609.456779661012
2019-10-10 21:23:00+00:00,8679.0488,8662.47684835911,8763.4738,8768.351737577135,8610.98,8609.21016666667
2019-10-10 21:24:00+00:00,8678.2956,8643.186145346366,8759.6356,8749.091337099811,8592.44,8588.313220338983
2019-10-10 21:25:00+00:00,8653.5133,8634.65244229737,8736.6766,8746.537378640776,8584.41,8583.322
2019-10-10 21:26:00+00:00,8647.5268,8637.5,8732.0992,8741.469026548673,8580.33,8577.507833333333
2019-10-10 21:27:00+00:00,8649.0227,8635.5,8732.0992,8740.5,8570.92,8573.190847457628
2019-10-10 21:28:00+00:00,8644.0,8629.0,8726.0035,8731.904761904761,8569.86,8572.039500000003
2019-10-10 21:32:00+00:00,8642.2954,8624.78,8725.2421,8730.723429951691,8569.05,8568.002833333327
2019-10-10 21:34:00+00:00,8630.3616,8617.611510791367,8710.8014,8723.002773375594,8563.13,8559.165593220347
2019-10-10 21:35:00+00:00,8629.6168,8615.981318681319,8707.0091,8725.969055374593,8553.09,8560.294833333335
2019-10-10 21:36:00+00:00,8629.6168,8623.732558139534,8710.0427,8732.689655172413,8559.03,8566.264406779663
2019-10-10 21:39:00+00:00,8635.0,8625.375,8718.3958,8732.0,8570.09,8568.362033898311
2019-10-10 21:40:00+00:00,8635.5,8624.462962962964,8717.5,8730.990196078432,8568.16,8567.052833333331
2019-10-10 21:41:00+00:00,8635.5,8623.0,8717.6358,8729.142857142857,8564.42,8566.377288135594
2019-10-10 21:43:00+00:00,8634.8329,8618.285714285714,8714.5969,8723.0,8560.1,8559.283220338977
2019-10-10 21:44:00+00:00,8625.8949,8610.600997506235,8704.7354,8723.0,8557.86,8556.933166666666
2019-10-10 21:45:00+00:00,8622.1762,8607.146209386281,8702.4628,8721.75,8554.75,8555.288333333332
2019-10-10 21:46:00+00:00,8619.2036,8609.456,8703.0,8721.00759493671,8552.54,8555.218305084743
2019-10-10 21:47:00+00:00,8617.5,8612.364678899083,8703.0,8720.54,8552.52,8557.248000000001
2019-10-10 21:48:00+00:00,8619.2036,8613.116666666667,8703.0,8720.515075376885,8553.5,8557.92779661017
2019-10-10 21:49:00+00:00,8620.5,8610.029411764706,8703.9777,8722.974747474747,8550.23,8557.003666666667
2019-10-10 21:50:00+00:00,8620.5,8611.0,8703.0,8723.75,8556.69,8557.175423728813
2019-10-10 21:51:00+00:00,8620.5,8616.229460488023,8703.0,8731.754457336918,8552.5,8562.016333333338
2019-10-10 21:52:00+00:00,8631.1065,8625.75,8710.8014,8737.816143497757,8565.62,8567.034666666665
2019-10-10 21:59:00+00:00,8636.3244,8626.587020033388,8717.0,8736.542674450931,8561.68,8565.876833333334
2019-10-10 22:00:00+00:00,8637.8164,8635.109803921569,8719.155999999999,8742.90589569161,8566.69,8572.481355932203
2019-10-10 22:01:00+00:00,8640.0553,8632.713114754099,8724.4809,8745.511560693642,8570.5,8571.959666666668
2019-10-10 22:04:00+00:00,8646.7791,8640.928125,8730.5745,8753.416666666666,8581.28,8584.376
2019-10-10 22:08:00+00:00,8653.0,8643.75,8733.6245,8748.0,8582.57,8584.80233333333
2019-10-10 22:10:00+00:00,8653.0,8640.7,8733.0,8749.75,8578.32,8577.087666666663
2019-10-10 22:13:00+00:00,8645.5,8641.0,8727.5266,8754.0,8574.93,8583.255000000001
2019-10-10 22:14:00+00:00,8651.2674,8646.492763157894,8733.0,8758.386703601109,8579.61,8585.474915254237
2019-10-10 22:15:00+00:00,8652.7646,8647.25,8736.6766,8759.014705882353,8580.37,8586.817833333333
2019-10-10 22:17:00+00:00,8660.2581,8648.5,8741.2587,8760.0,8589.19,8591.211355932206
2019-10-10 22:18:00+00:00,8660.5,8646.5,8742.0,8758.625,8588.68,8588.072333333332
2019-10-10 22:23:00+00:00,8656.0,8641.184210526315,8733.0,8743.971478463329,8581.36,8579.810666666664
2019-10-10 22:24:00+00:00,8654.2622,8633.0,8732.8618,8740.645833333334,8573.51,8570.98271186441
2019-10-10 22:25:00+00:00,8647.5268,8630.5,8727.5266,8740.0,8565.17,8571.450500000003
2019-10-10 22:26:00+00:00,8642.5,8635.523869346735,8722.0,8744.785714285714,8571.16,8574.18559322034
2019-10-10 22:27:00+00:00,8643.0424,8636.239361702128,8726.0035,8746.440677966102,8575.01,8578.446000000002
2019-10-10 22:28:00+00:00,8649.7708,8633.854566385266,8729.0,8744.021428571428,8577.5,8576.94661016949
2019-10-10 22:29:00+00:00,8648.2747,8633.5,8728.5,8744.25,8571.39,8573.580833333335
2019-10-10 22:30:00+00:00,8646.0315,8633.517227401702,8728.5,8744.514851485148,8569.81,8573.02333333333
2019-10-10 22:31:00+00:00,8646.0315,8632.25918367347,8727.5266,8742.021276595744,8575.37,8573.718983050841
2019-10-10 22:32:00+00:00,8646.0315,8627.867256637168,8722.9588,8738.5,8566.21,8569.096166666666
2019-10-10 22:35:00+00:00,8640.0,8626.5,8720.5,8736.0,8563.06,8567.302500000003
2019-10-10 22:39:00+00:00,8639.3089,8617.119658119658,8712.3192,8733.932459677419,8559.15,8565.648500000001
2019-10-10 22:41:00+00:00,8638.5625,8625.578817733991,8717.6358,8733.818181818182,8563.85,8566.197000000006
2019-10-10 22:42:00+00:00,8638.5,8627.460396039603,8710.8014,8737.25,8562.51,8566.590833333334
2019-10-10 22:43:00+00:00,8640.0553,8628.864864864865,8713.8376,8737.40253164557,8565.81,8567.704406779661
2019-10-10 22:45:00+00:00,8643.7894,8635.815789473685,8720.0,8750.186635944701,8569.15,8577.077118644069
2019-10-10 22:46:00+00:00,8649.0227,8640.56,8729.0503,8753.767412935324,8577.17,8581.63283333333
2019-10-10 22:48:00+00:00,8654.5,8645.1815920398,8737.4399,8758.13524590164,8582.2,8586.903833333328
2019-10-10 22:49:00+00:00,8659.5081,8650.012195121952,8737.4399,8761.261964735517,8587.46,8591.560000000003
2019-10-10 22:50:00+00:00,8660.5,8653.999431818182,8740.4947,8765.0,8586.65,8593.597457627113
2019-10-10 22:51:00+00:00,8661.7583,8650.052356020942,8744.3162,8764.507537688442,8590.62,8593.479666666666
2019-10-10 22:54:00+00:00,8660.5,8646.563218390804,8740.5,8762.26923076923,8588.31,8588.204237288139
2019-10-10 22:55:00+00:00,8660.2581,8641.066816816818,8736.6766,8760.916666666666,8584.92,8586.940166666662
2019-10-10 22:56:00+00:00,8655.0113,8649.958791208792,8733.5,8762.14240506329,8584.8,8587.831666666667
2019-10-10 22:58:00+00:00,8656.5097,8649.509615384615,8738.9671,8761.515,8589.07,8589.565833333334
2019-10-10 23:05:00+00:00,8661.0081,8645.464399817434,8743.5516,8756.518229166666,8584.34,8587.669999999996
2019-10-10 23:06:00+00:00,8658.7583,8638.915228426396,8729.8123,8755.002577319588,8583.87,8585.893559322032
2019-10-10 23:07:00+00:00,8652.7646,8641.0,8732.0992,8755.666666666666,8580.47,8586.392500000004
2019-10-10 23:12:00+00:00,8647.0,8639.861204013378,8730.5,8745.75,8576.83,8581.574666666671
2019-10-10 23:13:00+00:00,8647.0,8646.783707865168,8731.3368,8749.785714285714,8579.25,8584.815762711865
2019-10-10 23:14:00+00:00,8649.7708,8646.03007518797,8734.5,8756.542105263157,8585.79,8589.796499999999
2019-10-10 23:15:00+00:00,8657.2591,8642.080344332855,8742.7872,8747.181818181818,8583.19,8581.963166666665
2019-10-10 23:16:00+00:00,8650.519,8642.630434782608,8735.9133,8746.478070175439,8577.85,8579.594237288133
2019-10-10 23:17:00+00:00,8648.5,8643.0,8733.6245,8748.94685990338,8575.73,8581.435166666668
2019-10-10 23:24:00+00:00,8647.5268,8627.003636363637,8725.5,8735.829166666666,8569.97,8572.771000000002
2019-10-10 23:25:00+00:00,8641.5486,8628.683602771363,8723.7198,8737.277777777777,8566.86,8572.57898305085
2019-10-10 23:26:00+00:00,8641.0,8632.260752688173,8722.9588,8739.625,8571.34,8575.694333333327
2019-10-10 23:27:00+00:00,8641.5486,8633.5,8726.0035,8740.5,8572.95,8575.910169491524
2019-10-10 23:29:00+00:00,8644.0,8628.439512619669,8726.765,8734.46937573616,8571.03,8571.041833333338
2019-10-10 23:31:00+00:00,8634.0,8621.640625,8714.5969,8731.75,8562.42,8564.573333333336
2019-10-10 23:32:00+00:00,8631.8515,8620.629432624113,8712.3192,8728.5,8560.03,8562.385084745767
2019-10-10 23:33:00+00:00,8626.6391,8620.348214285714,8708.5256,8731.18611111111,8558.95,8565.93433333333
2019-10-10 23:34:00+00:00,8628.8722,8624.078947368422,8713.8376,8731.90350877193,8564.81,8566.788813559324
2019-10-10 23:36:00+00:00,8631.8515,8623.943396226416,8712.5,8731.25888324873,8566.91,8568.8065
2019-10-10 23:37:00+00:00,8634.0874,8627.168,8716.1161,8732.519417475729,8564.13,8569.127796610164
2019-10-10 23:40:00+00:00,8638.0,8630.277777777777,8717.0,8737.0,8572.62,8573.7315
